Index    name         key              s           l     floor.x         floor.y         floor.z         floor.theta     floor.phi       floor.psi       spin.x          spin.y          spin.z
    561  AKB44        Lcavity             82.863   0.035   -0.0000000000    0.0000000000   82.8509073503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    562  L663         Drift               82.919   0.057   -0.0000000000    0.0000000000   82.9074175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    563  L664         Drift               82.962   0.043   -0.0000000000    0.0000000000   82.9499175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    564  SPB44        Drift               82.962   0.000   -0.0000000000    0.0000000000   82.9499175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    565  L666         Drift               83.114   0.152   -0.0000000000    0.0000000000   83.1024175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    566  L667         Drift               83.117   0.003   -0.0000000000    0.0000000000   83.1057675503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    567  QDB44        Quadrupole          83.251   0.133   -0.0000000000    0.0000000000   83.2390675503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    568  L669         Drift               83.338   0.087   -0.0000000000    0.0000000000   83.3263175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    569  QFB44        Quadrupole          83.590   0.252   -0.0000000000    0.0000000000   83.5785175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    570  L671         Drift               83.657   0.067   -0.0000000000    0.0000000000   83.6453337503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    571  L672         Drift               83.657   0.000   -0.0000000000    0.0000000000   83.6453337503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    572  L673         Drift               83.677   0.020   -0.0000000000    0.0000000000   83.6657667503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    573  QDB44        Quadrupole          83.811   0.133   -0.0000000000    0.0000000000   83.7990667503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    574  L675         Drift               83.958   0.148   -0.0000000000    0.0000000000   83.9468337503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    575  GVB50        Drift               84.043   0.085   -0.0000000000    0.0000000000   84.0318337503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    576  L677         Drift               84.100   0.057   -0.0000000000    0.0000000000   84.0883439503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    577  AKB51        Lcavity             84.135   0.035   -0.0000000000    0.0000000000   84.1233337503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    578  PACB51       Marker              84.135   0.000   -0.0000000000    0.0000000000   84.1233337503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    579  ACB51        Lcavity             84.695   0.560   -0.0000000000    0.0000000000   84.6831705503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    580  SXB51        Sbend               84.695   0.000   -0.0000000000    0.0000000000   84.6831705503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    581  SYB51        Sbend               84.695   0.000   -0.0000000000    0.0000000000   84.6831705503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    582  ACB512       Lcavity             86.024   1.330   -0.0000000000    0.0000000000   86.0127829503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    583  PACB51       Marker              86.024   0.000   -0.0000000000    0.0000000000   86.0127829503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    584  AKB51        Lcavity             86.059   0.035   -0.0000000000    0.0000000000   86.0477727503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    585  L684         Drift               86.116   0.057   -0.0000000000    0.0000000000   86.1042829503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    586  L685         Drift               86.117   0.001   -0.0000000000    0.0000000000   86.1049799503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    587  L686         Drift               86.173   0.057   -0.0000000000    0.0000000000   86.1614901503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    588  AKB52        Lcavity             86.208   0.035   -0.0000000000    0.0000000000   86.1964799503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    589  PACB52       Marker              86.208   0.000   -0.0000000000    0.0000000000   86.1964799503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    590  ACB52        Lcavity             88.098   1.889   -0.0000000000    0.0000000000   88.0859291503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    591  PACB52       Marker              88.098   0.000   -0.0000000000    0.0000000000   88.0859291503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    592  AKB52        Lcavity             88.133   0.035   -0.0000000000    0.0000000000   88.1209189503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    593  L690         Drift               88.189   0.057   -0.0000000000    0.0000000000   88.1774291503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    594  L691         Drift               88.261   0.072   -0.0000000000    0.0000000000   88.2493221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    595  WMB52        Drift               88.261   0.000   -0.0000000000    0.0000000000   88.2493221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    596  L693         Drift               88.331   0.070   -0.0000000000    0.0000000000   88.3193221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    597  SCB52        Drift               88.331   0.000   -0.0000000000    0.0000000000   88.3193221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    598  L695         Drift               88.373   0.043   -0.0000000000    0.0000000000   88.3618221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    599  L696         Drift               88.430   0.057   -0.0000000000    0.0000000000   88.4183323503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    600  AKB53        Lcavity             88.465   0.035   -0.0000000000    0.0000000000   88.4533221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    601  PACB53       Marker              88.465   0.000   -0.0000000000    0.0000000000   88.4533221503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    602  ACB53        Lcavity             89.025   0.560   -0.0000000000    0.0000000000   89.0131589503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    603  SXB53        Sbend               89.025   0.000   -0.0000000000    0.0000000000   89.0131589503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    604  SYB53        Sbend               89.025   0.000   -0.0000000000    0.0000000000   89.0131589503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    605  ACB532       Lcavity             90.354   1.330   -0.0000000000    0.0000000000   90.3427713503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    606  PACB53       Marker              90.354   0.000   -0.0000000000    0.0000000000   90.3427713503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    607  AKB53        Lcavity             90.389   0.035   -0.0000000000    0.0000000000   90.3777611503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    608  L703         Drift               90.446   0.057   -0.0000000000    0.0000000000   90.4342713503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    609  L704         Drift               90.447   0.001   -0.0000000000    0.0000000000   90.4349683503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    610  L705         Drift               90.503   0.057   -0.0000000000    0.0000000000   90.4914785503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    611  AKB54        Lcavity             90.538   0.035   -0.0000000000    0.0000000000   90.5264683503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    612  PACB54       Marker              90.538   0.000   -0.0000000000    0.0000000000   90.5264683503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    613  ACB54        Lcavity             92.428   1.889   -0.0000000000    0.0000000000   92.4159175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    614  PACB54       Marker              92.428   0.000   -0.0000000000    0.0000000000   92.4159175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    615  AKB54        Lcavity             92.463   0.035   -0.0000000000    0.0000000000   92.4509073503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    616  L709         Drift               92.519   0.057   -0.0000000000    0.0000000000   92.5074175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    617  L710         Drift               92.562   0.043   -0.0000000000    0.0000000000   92.5499175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    618  SPB54        Drift               92.562   0.000   -0.0000000000    0.0000000000   92.5499175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    619  L712         Drift               92.714   0.152   -0.0000000000    0.0000000000   92.7024175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    620  L713         Drift               92.717   0.003   -0.0000000000    0.0000000000   92.7057675503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    621  QDB54        Quadrupole          92.851   0.133   -0.0000000000    0.0000000000   92.8390675503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
    622  L715         Drift               92.938   0.087   -0.0000000000    0.0000000000   92.9263175503    0.0000000000    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
